NWT Number,Loss,Mass Balance,Seconds Elapased,# of Iterations,Min Loss
1513,766.2681354100839,-0.21,733.21,3.0,494.07046337851904
1514,639.8648947755432,-0.02,639.609,2.0,494.07046337851904
1515,648.7440704778899,0.07,645.573,3.0,494.07046337851904
1516,1058.1113525280107,-0.06,1054.309,3.0,494.07046337851904
1517,5088.577659637845,-0.03,5084.0,2.0,494.07046337851904
1518,2480.9396025268034,0.05,2474.745,3.0,494.07046337851904
1519,1454.9084835740575,0.01,1454.763,3.0,494.07046337851904
1520,639.4857175653331,-0.05,637.889,3.0,494.07046337851904
1521,698.9796225892541,0.07,695.563,3.0,494.07046337851904
1522,1496.691,0.0,1496.691,3.0,494.07046337851904
1523,265801399.40006915,3.43,2065.98,1.0,494.07046337851904
1524,786.1447480306381,-0.15,768.654,3.0,494.07046337851904
1525,746.2306193309043,0.01,746.156,3.0,494.07046337851904
1526,728.7711014325911,-0.04,727.606,3.0,494.07046337851904
1527,657.5527519875445,0.01,657.487,3.0,494.07046337851904
1528,2614.5434344349164,0.06,2605.148,2.0,494.07046337851904
1529,1012.6742623630338,-0.01,1012.573,3.0,494.07046337851904
1530,899.561713199546,0.59,635.116,3.0,494.07046337851904
1531,653.4586061579026,-0.05,651.827,3.0,494.07046337851904
1532,727.5167480373412,-0.01,727.444,4.0,494.07046337851904
1533,1161.1761118054935,-0.01,1161.06,3.0,494.07046337851904
1534,1078.579347109827,0.04,1076.855,3.0,494.07046337851904
1535,700.7005635431982,-0.05,698.951,3.0,494.07046337851904
1536,3346.494721711304,-0.06,3334.469,3.0,494.07046337851904
1537,701.0514396378602,0.05,699.301,3.0,494.07046337851904
1538,1110.9574118678804,-0.03,1109.958,3.0,494.07046337851904
1539,989.8354958329946,-0.12,975.684,3.0,494.07046337851904
1540,18681.400919412095,1.08,5819.0,2.0,494.07046337851904
1541,711.682225858421,0.03,711.042,3.0,494.07046337851904
1542,679.405,0.0,679.405,4.0,494.07046337851904
1543,587.6486458549512,0.03,587.12,3.0,494.07046337851904
1544,811.5731532575952,-0.01,811.492,4.0,494.07046337851904
1545,605.6090228498059,-0.21,579.482,2.0,494.07046337851904
1546,2168.421583448436,-0.08,2154.588,3.0,494.07046337851904
1547,1086.0820340993948,-0.03,1085.105,3.0,494.07046337851904
1548,1602.786,0.0,1602.786,3.0,494.07046337851904
1549,2791.3578627289157,-0.3,2551.109,3.0,494.07046337851904
1550,3254.8776907207885,-0.02,3253.576,4.0,494.07046337851904
1551,6992.578705067601,1.2,1656.736,4.0,494.07046337851904
1552,2388.7678673494133,0.09,2369.497,2.0,494.07046337851904
1553,862.778,-0.0,862.778,4.0,494.07046337851904
1554,1429.2840259332743,0.04,1426.999,3.0,494.07046337851904
1555,765.784252446406,0.02,765.478,3.0,494.07046337851904
1556,693.0785386314458,-0.08,688.657,3.0,494.07046337851904
1557,15810.315265368481,-0.1,15653.0,2.0,494.07046337851904
1558,1335.887,-0.0,1335.887,2.0,494.07046337851904
1559,1129.6270705000386,-0.24,1066.399,3.0,494.07046337851904
1560,591.6156743160426,0.1,585.729,3.0,494.07046337851904
1561,2040.4326440317402,-0.1,2020.13,3.0,494.07046337851904
1562,4662.28099845191,0.87,2187.162,1.0,494.07046337851904
1563,617.2947263862678,-0.01,617.233,3.0,494.07046337851904
1564,2707.2856977251095,0.02,2706.203,5.0,494.07046337851904
1565,734.8540481522272,-0.08,730.166,3.0,494.07046337851904
1566,724.3009549169032,0.04,723.143,3.0,494.07046337851904
1567,1074.9268847712226,-0.02,1074.497,4.0,494.07046337851904
1568,1030.686498032177,-0.05,1028.113,3.0,494.07046337851904
1569,710.3476511401486,-0.05,708.574,3.0,494.07046337851904
1570,688.9368902444548,0.01,688.868,3.0,494.07046337851904
1571,1202.0243352278624,-0.03,1200.943,3.0,494.07046337851904
1572,756.2844532866246,-0.02,755.982,2.0,494.07046337851904
1573,787.072766149033,-0.02,786.758,3.0,494.07046337851904
1574,1474.044,0.0,1474.044,3.0,494.07046337851904
1575,490410549930.20355,4.41,1755.324,1.0,494.07046337851904
1576,3245.592125429601,0.06,3233.929,3.0,494.07046337851904
1577,3119.729469312661,-0.16,3040.878,3.0,494.07046337851904
1578,616.6697531014498,-0.03,616.115,3.0,494.07046337851904
1579,729.0599023450565,0.01,728.987,3.0,494.07046337851904
1580,663.3083275163206,0.01,663.242,3.0,494.07046337851904
1581,1316.7951877010541,-0.04,1314.69,2.0,494.07046337851904
1582,783.7891729080894,-0.07,779.958,2.0,494.07046337851904
1583,816.121608080336,-0.01,816.04,3.0,494.07046337851904
1584,962.6988129027832,-0.17,935.275,3.0,494.07046337851904
1585,705.0142273595014,0.03,704.38,3.0,494.07046337851904
1586,836.515,-0.0,836.515,3.0,494.07046337851904
1587,1030.4146469708846,-0.09,1022.102,3.0,494.07046337851904
1588,826542.2079234534,-2.43,2253.199,1.0,494.07046337851904
1589,17873.147829470592,-0.02,17866.0,2.0,494.07046337851904
1590,968.0397926244052,-0.07,963.308,4.0,494.07046337851904
1591,586.7356706334829,0.01,586.677,3.0,494.07046337851904
1592,3690.319793683071,-0.03,3687.0,3.0,494.07046337851904
1593,550.298,-0.0,550.298,3.0,494.07046337851904
1594,544.6419572476893,-0.03,544.152,3.0,494.07046337851904
1595,2542.1163533858194,-0.05,2535.769,3.0,494.07046337851904
1596,969.6302746647207,-0.03,968.758,3.0,494.07046337851904
1597,741.5821236606164,-0.03,740.915,4.0,494.07046337851904
1598,1140.9668545844524,-0.05,1138.118,3.0,494.07046337851904
1599,696.4716436821261,-0.01,696.402,4.0,494.07046337851904
1600,1083.4646795400022,0.03,1082.49,3.0,494.07046337851904
1601,776.4451773057596,-0.06,773.655,3.0,494.07046337851904
1602,844.3793004637912,-0.06,841.345,3.0,494.07046337851904
1603,851.7016133986559,-0.06,848.641,3.0,494.07046337851904
1604,636.9699692726045,-0.06,634.681,3.0,494.07046337851904
1605,650.2860624090143,-0.02,650.026,3.0,494.07046337851904
1606,612.2007379815877,-0.04,611.222,3.0,494.07046337851904
1607,544.4083209431994,-0.05,543.049,3.0,494.07046337851904
1608,739.5664452976397,-0.12,728.993,3.0,494.07046337851904
1609,580.3578300661158,-0.04,579.43,3.0,494.07046337851904
1610,638.8484882942523,-0.02,638.593,3.0,494.07046337851904
1611,672.4139002642881,-0.03,671.809,3.0,494.07046337851904
1612,818.665289851965,-0.15,800.451,2.0,494.07046337851904
1613,670.0628896007612,0.06,667.655,3.0,494.07046337851904
1614,580.8790850042019,-0.01,580.821,3.0,494.07046337851904
1615,791.5851060996778,0.03,790.873,3.0,494.07046337851904
1616,556.7528521496598,-0.03,556.252,3.0,494.07046337851904
1617,636.406637481821,0.01,636.343,3.0,494.07046337851904
1618,628.9008869442948,0.01,628.838,3.0,494.07046337851904
1619,655.4055372768092,-0.01,655.34,3.0,494.07046337851904
1620,711.6981662582535,0.01,711.627,3.0,494.07046337851904
1621,592.7870674103211,0.02,592.55,3.0,494.07046337851904
1622,687.3407306364746,0.01,687.272,3.0,494.07046337851904
1623,685.4045370267943,-0.01,685.336,3.0,494.07046337851904
1624,798.349,0.0,798.349,3.0,494.07046337851904
1625,693.96,0.0,693.96,3.0,494.07046337851904
1626,712.1602008903029,-0.2,684.236,2.0,494.07046337851904
1627,1633.1123030650174,-0.01,1632.949,3.0,494.07046337851904
1628,682.6640969625272,-0.22,650.41,2.0,494.07046337851904
1629,641.399285845955,-0.18,620.951,2.0,494.07046337851904
1630,634.5044245107706,-0.1,628.191,3.0,494.07046337851904
1631,638.1297270478211,-0.24,602.412,2.0,494.07046337851904
1632,853.1830013100611,-0.04,851.819,3.0,494.07046337851904
1633,686.1448062872795,-0.18,664.27,2.0,494.07046337851904
1634,698.6388603929614,-0.01,698.569,3.0,494.07046337851904
1635,764.9104872242975,-0.01,764.8340000000001,3.0,494.07046337851904
1636,706.9089318263965,-0.03,706.273,3.0,494.07046337851904
1637,559.7259697984433,0.01,559.67,3.0,494.07046337851904
1638,655.648752932263,-0.08,651.466,3.0,494.07046337851904
1639,701.1148065136747,-0.08,696.642,2.0,494.07046337851904
1640,591.9914129781979,-0.1,586.101,2.0,494.07046337851904
1641,623.0661086744364,-0.04,622.07,3.0,494.07046337851904
1642,706.3514303007438,-0.03,705.716,3.0,494.07046337851904
1643,687.1241335183593,-0.03,686.506,3.0,494.07046337851904
1644,2831.645431671235,0.02,2830.513,4.0,494.07046337851904
1645,4121.686935069062,-1.24,885.735,1.0,494.07046337851904
1646,608.4453294626481,-0.02,608.202,4.0,494.07046337851904
1647,627.3773856354399,0.03,626.813,3.0,494.07046337851904
1648,673.4903456672273,-0.01,673.423,3.0,494.07046337851904
1649,678.5607926986478,-0.1,671.809,2.0,494.07046337851904
1650,757.5855985129338,-0.05,755.694,3.0,494.07046337851904
1651,607.2331831444649,-0.22,578.543,3.0,494.07046337851904
1652,1818.6200216993332,0.03,1816.984,3.0,494.07046337851904
1653,1119.549,-0.0,1119.549,2.0,494.07046337851904
1654,670.5682399172441,-0.03,669.965,3.0,494.07046337851904
1655,653.968512987347,-0.04,652.923,3.0,494.07046337851904
1656,1526.2487584645523,-0.27,1418.944,2.0,494.07046337851904
1657,781.7870265164653,-0.05,779.835,3.0,494.07046337851904
1658,3296.1212001820754,0.24,3111.629,2.0,494.07046337851904
1659,678.3798345916731,0.01,678.312,3.0,494.07046337851904
1660,773.0194044850784,-0.03,772.324,3.0,494.07046337851904
1661,640.093,-0.0,640.093,3.0,494.07046337851904
1662,1722.9322846140872,0.01,1722.76,3.0,494.07046337851904
1663,684.2372746376608,-0.1,677.429,3.0,494.07046337851904
1664,718.1328096904248,-0.01,718.061,3.0,494.07046337851904
1665,751.8091771587954,0.01,751.734,3.0,494.07046337851904
1666,621.8585964188768,-0.1,615.671,3.0,494.07046337851904
1667,5896.051374652075,-0.19,5687.0,2.0,494.07046337851904
1668,918.8466771971358,-0.1,909.704,3.0,494.07046337851904
1669,1208.2642090353643,0.02,1207.781,3.0,494.07046337851904
1670,999999999999.0,999999.0,21000.0,-1.0,494.07046337851904
1671,696.1822821847092,-0.03,695.556,3.0,494.07046337851904
1672,3901.6106164967955,0.65,2557.14,2.0,494.07046337851904
1673,697.1557120855463,0.01,697.086,4.0,494.07046337851904
1674,751.7756501260167,0.02,751.475,4.0,494.07046337851904
1675,648.0760060133532,0.03,647.493,3.0,494.07046337851904
1676,976.1347557054273,-0.09,968.26,3.0,494.07046337851904
1677,723.3872970555539,0.02,723.098,3.0,494.07046337851904
1678,875.0313179631833,-0.08,869.449,3.0,494.07046337851904
1679,880.467,0.0,880.467,5.0,494.07046337851904
1680,786.6716860109361,0.03,785.964,2.0,494.07046337851904
1681,1119.1254846275872,-0.1,1107.99,3.0,494.07046337851904
1682,639.5017576153748,0.05,637.905,3.0,494.07046337851904
1683,662.4872454122154,-0.01,662.421,3.0,494.07046337851904
1684,1144.1500004892373,-0.14,1121.943,3.0,494.07046337851904
1685,565.332809254591,0.04,564.429,4.0,494.07046337851904
1686,4663.142611550289,0.33,4182.0,3.0,494.07046337851904
1687,797.683764388153,-0.01,797.604,4.0,494.07046337851904
1688,691.2284360835309,-0.02,690.952,3.0,494.07046337851904
1689,810.8463167768738,-0.04,809.55,3.0,494.07046337851904
1690,5110.760832024591,-0.43,4248.0,2.0,494.07046337851904
1691,705.734875651189,0.03,705.1,2.0,494.07046337851904
1692,1294.258,-0.0,1294.258,4.0,494.07046337851904
1693,4560.464697339265,-0.15,4459.0,2.0,494.07046337851904
1694,591.736020614674,0.04,590.79,3.0,494.07046337851904
1695,1300.0185576398155,-0.18,1258.573,3.0,494.07046337851904
1696,681.5277957065302,-0.11,673.331,3.0,494.07046337851904
1697,543.5720198304734,0.04,542.703,3.0,494.07046337851904
1698,1023.4542174248801,-0.04,1021.818,3.0,494.07046337851904
1699,3100.3683113606153,-0.22,2953.884,3.0,494.07046337851904
1700,2083575301.3948972,3.69,2543.385,1.0,494.07046337851904
1701,720.208087762839,-0.06,717.62,2.0,494.07046337851904
1702,662.3157212902998,-0.05,660.662,3.0,494.07046337851904
1703,832.1530613061348,-0.1,823.873,3.0,494.07046337851904
1704,17949.88486949154,-0.11,17734.0,3.0,494.07046337851904
1705,1063.2591292605687,-0.08,1056.476,3.0,494.07046337851904
1706,4585.413568396775,-0.07,4563.0,2.0,494.07046337851904
1707,834.2129275746104,0.05,832.13,3.0,494.07046337851904
1708,745.111,0.0,745.111,3.0,494.07046337851904
1709,1100.575728550393,-0.12,1084.841,3.0,494.07046337851904
1710,730.072,0.0,730.072,3.0,494.07046337851904
1711,678.1040190674041,0.03,677.494,4.0,494.07046337851904
1712,1377.223996082235,-0.11,1360.66,3.0,494.07046337851904
1713,1001.714166408237,-0.01,1001.614,5.0,494.07046337851904
1714,237856.40338032233,2.1,2891.187,1.0,494.07046337851904
1715,2526.879874850645,-0.1,2501.737,3.0,494.07046337851904
1716,646.8788434771478,-0.19,623.943,3.0,494.07046337851904
1717,597.6950302028536,0.02,597.456,3.0,494.07046337851904
1718,1049.2856303204692,-0.02,1048.866,3.0,494.07046337851904
1719,999999999999.0,999999.0,21000.0,-1.0,494.07046337851904
1720,605.5161580283769,0.02,605.274,3.0,494.07046337851904
1721,705.9113080578476,0.02,705.629,3.0,494.07046337851904
1722,1591.0326136980532,-0.05,1587.06,3.0,494.07046337851904
1723,1011.7761777221926,-0.12,997.311,3.0,494.07046337851904
1724,592.8327740170217,-0.04,591.885,3.0,494.07046337851904
1725,1588.5210257651352,-0.03,1587.092,3.0,494.07046337851904
1726,1244.1354073202624,0.01,1244.011,3.0,494.07046337851904
1727,801.3591319065285,-0.01,801.279,3.0,494.07046337851904
1728,2298.178,0.0,2298.178,4.0,494.07046337851904
1729,38304.10747243141,1.96,821.977,3.0,494.07046337851904
1730,13645.081213747257,-0.12,13450.0,3.0,494.07046337851904
1731,875.5515507774659,0.01,875.4639999999999,4.0,494.07046337851904
1732,9716.91801471504,-0.06,9682.0,2.0,494.07046337851904
1733,676.7276693834128,-0.01,676.66,2.0,494.07046337851904
1734,771.6206058214879,-0.04,770.387,3.0,494.07046337851904
1735,668.3738198818224,-0.06,665.972,5.0,494.07046337851904
1736,545.336052481585,-0.15,533.203,3.0,494.07046337851904
1737,1090.222016750747,-0.01,1090.113,3.0,494.07046337851904
1738,948.8808910557046,-0.09,941.226,3.0,494.07046337851904
1739,765.8982980555272,-0.02,765.592,3.0,494.07046337851904
1740,1058.086,0.0,1058.086,3.0,494.07046337851904
1741,2037.2511131527074,-0.07,2027.293,2.0,494.07046337851904
1742,7973.45261504231,1.12,2274.403,2.0,494.07046337851904
1743,739.6243624681987,-0.03,738.959,3.0,494.07046337851904
1744,1265.3870050246912,-0.12,1247.296,3.0,494.07046337851904
1745,829.5717623480461,0.02,829.24,4.0,494.07046337851904
1746,581.4385289026802,-0.02,581.206,2.0,494.07046337851904
1747,566.7488444956085,-0.03,566.239,3.0,494.07046337851904
1748,555.6185316602572,-0.18,537.905,3.0,494.07046337851904
1749,772.0613103849884,-0.04,770.827,3.0,494.07046337851904
1750,656.3756342816594,0.01,656.31,3.0,494.07046337851904
1751,1309.278626293862,-0.08,1300.926,3.0,494.07046337851904
1752,556.8692784328202,0.04,555.979,3.0,494.07046337851904
1753,920.182,0.0,920.182,7.0,494.07046337851904
1754,872.2832239611255,0.01,872.196,4.0,494.07046337851904
1755,4581.463616729411,0.06,4565.0,5.0,494.07046337851904
1756,1408.41708640743,-0.08,1399.432,4.0,494.07046337851904
1757,11492750669.668917,-3.93,2253.145,1.0,494.07046337851904
1758,1685.7535402283856,-0.26,1575.563,2.0,494.07046337851904
1759,1315.8237085889648,-0.03,1314.64,3.0,494.07046337851904
1760,672.0083536537275,0.04,670.934,3.0,494.07046337851904
1761,726.9563313516637,-0.13,714.774,3.0,494.07046337851904
1762,856.1964429736759,-0.19,825.8389999999999,3.0,494.07046337851904
1763,724.157,-0.0,724.157,3.0,494.07046337851904
1764,850.3856976924907,-0.07,846.229,4.0,494.07046337851904
1765,1282.869685733455,-0.07,1276.599,4.0,494.07046337851904
1766,559.2860006232272,0.08,555.718,2.0,494.07046337851904
1767,677.7797745886729,0.01,677.712,3.0,494.07046337851904
1768,1491.7668624236815,-0.31,1355.081,2.0,494.07046337851904
1769,763.2443206159672,0.01,763.168,3.0,494.07046337851904
1770,47328.893250610854,1.61,3543.167,2.0,494.07046337851904
1771,4133.320395118693,-0.05,4123.0,2.0,494.07046337851904
1772,1702.5731460883142,-0.15,1664.693,3.0,494.07046337851904
1773,747.8958034161229,0.03,747.223,3.0,494.07046337851904
1774,579.1228556870337,-0.04,578.197,3.0,494.07046337851904
1775,779.4970810568716,-0.11,770.122,2.0,494.07046337851904
1776,662.2867899652686,0.03,661.691,3.0,494.07046337851904
1777,5116.757957755457,-0.17,4971.0,3.0,494.07046337851904
1778,714.226419070894,-0.01,714.155,3.0,494.07046337851904
1779,1538.9011721456875,-0.24,1452.765,2.0,494.07046337851904
1780,1037.234848461698,-0.05,1034.645,3.0,494.07046337851904
1781,615.9115848091063,-0.07,612.901,3.0,494.07046337851904
1782,1489.4442052562144,-0.04,1487.063,4.0,494.07046337851904
1783,695.8297115795152,0.13,684.169,3.0,494.07046337851904
1784,9347.934746736559,0.01,9347.0,23.0,494.07046337851904
1785,3137.364615439292,-0.05,3129.531,3.0,494.07046337851904
1786,1196.1273537808322,-0.15,1169.515,3.0,494.07046337851904
1787,679.7053510557456,-0.17,660.343,2.0,494.07046337851904
1788,776.9489464226398,0.05,775.009,4.0,494.07046337851904
1789,1054.0511374570929,-0.23,999.741,3.0,494.07046337851904
1790,627.3969085783702,-0.02,627.146,3.0,494.07046337851904
1791,601.80538118499,-0.03,601.264,3.0,494.07046337851904
1792,573.0883059652505,0.01,573.031,3.0,494.07046337851904
1793,1485.2125138255676,-0.01,1485.064,4.0,494.07046337851904
1794,601.7686985955726,-0.1,595.781,3.0,494.07046337851904
1795,634.8330927531902,0.03,634.262,2.0,494.07046337851904
1796,1413.6983627680206,-0.01,1413.557,4.0,494.07046337851904
1797,5466.546627330911,-0.01,5466.0,2.0,494.07046337851904
1798,15061926145070.752,4.75,2393.929,2.0,494.07046337851904
1799,767.981524600639,-0.09,761.7860000000001,3.0,494.07046337851904
1800,612.745968070356,-0.31,556.602,2.0,494.07046337851904
1801,1243.453,-0.0,1243.453,2.0,494.07046337851904
1802,1081.3929030093004,-0.09,1072.669,3.0,494.07046337851904
1803,709.9099071776501,0.02,709.626,3.0,494.07046337851904
1804,675.7105676783277,-0.01,675.643,3.0,494.07046337851904
1805,6929.163167840765,-0.27,6442.0,2.0,494.07046337851904
1806,689.5534182585831,-0.12,679.695,3.0,494.07046337851904
1807,1016.4937986926251,-0.06,1012.841,3.0,494.07046337851904
1808,1053.022267715234,-0.05,1050.393,4.0,494.07046337851904
1809,1050.865,-0.0,1050.865,4.0,494.07046337851904
1810,1148.545225681814,-0.03,1147.512,2.0,494.07046337851904
1811,894.9866721763289,-0.05,892.752,4.0,494.07046337851904
1812,1128083.38956673,2.21,8535.0,2.0,494.07046337851904
1813,582.5885481255947,-0.06,580.495,3.0,494.07046337851904
1814,796.2884516860913,0.02,795.97,4.0,494.07046337851904
1815,666.2194344833442,-0.02,665.953,3.0,494.07046337851904
1816,767.316,-0.0,767.316,3.0,494.07046337851904
1817,803.9513681647018,-0.05,801.944,3.0,494.07046337851904
1818,1735.5190688045068,-0.02,1734.825,3.0,494.07046337851904
1819,719.7788539669554,-0.02,719.491,3.0,494.07046337851904
1820,1550.783189229577,-0.02,1550.163,3.0,494.07046337851904
1821,971.0575757781154,-0.16,946.514,2.0,494.07046337851904
1822,925.9528549031496,-0.23,878.243,3.0,494.07046337851904
1823,731.827348312302,0.03,731.169,4.0,494.07046337851904
1824,7630.864688646524,-0.03,7624.0,2.0,494.07046337851904
1825,765.44,0.0,765.44,3.0,494.07046337851904
1826,3886.5543108414445,0.02,3885.0,7.0,494.07046337851904
1827,603.6063942756366,-0.02,603.365,3.0,494.07046337851904
1828,650.3767707948181,0.04,649.337,4.0,494.07046337851904
1829,716.8386802839545,0.01,716.767,3.0,494.07046337851904
1830,733.8822504000148,-0.1,726.58,2.0,494.07046337851904
1831,1118.2442082356845,-0.02,1117.797,3.0,494.07046337851904
1832,642.1652133106121,0.01,642.101,3.0,494.07046337851904
1833,728.754800612799,-0.06,726.136,3.0,494.07046337851904
1834,793.8675712936139,-0.15,776.205,3.0,494.07046337851904
1835,999999999999.0,999999.0,21000.0,-1.0,494.07046337851904
1836,713.9165094980929,0.02,713.631,3.0,494.07046337851904
1837,2455.4826102430047,-0.18,2377.2,2.0,494.07046337851904
1838,3815.0,0.0,3815.0,2.0,494.07046337851904
1839,668.0307446360905,-0.08,663.769,3.0,494.07046337851904
1840,1286.8956850801424,-0.03,1285.738,2.0,494.07046337851904
1841,2560.6123395903687,0.26,2393.236,3.0,494.07046337851904
1842,2839595.836774716,-2.66,2400.836,1.0,494.07046337851904
1843,833.773,-0.0,833.773,2.0,494.07046337851904
1844,731.7676485258032,-0.02,731.475,2.0,494.07046337851904
1845,1198.1121893721097,-0.12,1180.983,2.0,494.07046337851904
1846,649.2666247306986,-0.07,646.093,3.0,494.07046337851904
1847,696.1434016766234,-0.02,695.865,2.0,494.07046337851904
1848,790.2110171507917,-0.01,790.132,3.0,494.07046337851904
1849,624.6774646231792,-0.01,624.615,2.0,494.07046337851904
1850,7841.257647612019,-0.09,7778.0,2.0,494.07046337851904
1851,610.7744577578953,-0.04,609.798,2.0,494.07046337851904
1852,745.525098675994,-0.1,738.107,2.0,494.07046337851904
1853,1210.853817040658,0.04,1208.918,2.0,494.07046337851904
1854,810.4980457522202,0.01,810.417,3.0,494.07046337851904
1855,2720.562912602779,0.05,2713.77,3.0,494.07046337851904
1856,277451.399755841,-2.44,720.396,1.0,494.07046337851904
1857,662.9852952147055,0.01,662.919,2.0,494.07046337851904
1858,632.8392991461881,0.03,632.27,2.0,494.07046337851904
1859,999999999999.0,999999.0,21000.0,-1.0,494.07046337851904
1860,745.4565419270342,0.01,745.382,3.0,494.07046337851904
1861,633.2126349972984,0.03,632.643,2.0,494.07046337851904
1862,775.8973206417813,0.05,773.96,3.0,494.07046337851904
1863,3999.598018865623,0.03,3996.0,2.0,494.07046337851904
1864,1019.8368346483768,-0.24,962.754,2.0,494.07046337851904
1865,751.770665979258,-0.07,748.096,3.0,494.07046337851904
1866,1231.5699363290234,0.04,1229.601,3.0,494.07046337851904
1867,690.9860951547003,0.01,690.917,4.0,494.07046337851904
1868,565.7325649705024,0.05,564.32,2.0,494.07046337851904
1869,2218122924.936397,3.69,2707.625,2.0,494.07046337851904
1870,623.3302822531269,0.02,623.081,3.0,494.07046337851904
1871,5132.085709796698,-0.07,5107.0,3.0,494.07046337851904
1872,578.644929460034,-0.13,568.948,3.0,494.07046337851904
1873,1807.329723936046,-0.01,1807.149,3.0,494.07046337851904
1874,3017.8832972933938,-0.16,2941.606,2.0,494.07046337851904
1875,814.3986290336126,-0.03,813.6659999999999,2.0,494.07046337851904
1876,4030.5153092251035,-0.09,3998.0,2.0,494.07046337851904
1877,692.4726734761418,0.08,688.055,3.0,494.07046337851904
1878,1030.815820935638,-0.05,1028.242,3.0,494.07046337851904
1879,667.9097526116753,-0.07,664.645,2.0,494.07046337851904
1880,668.2594619962475,-0.07,664.993,3.0,494.07046337851904
1881,1524.2755883095342,-0.02,1523.666,3.0,494.07046337851904
1882,586.7901134906616,0.04,585.852,3.0,494.07046337851904
1883,4.4377643427268045e+17,5.76,1731.074,2.0,494.07046337851904
1884,638.61439467553,0.02,638.359,4.0,494.07046337851904
1885,737.3391398259379,-0.14,723.028,2.0,494.07046337851904
1886,627.1697138356395,-0.01,627.107,2.0,494.07046337851904
1887,605.6472269961271,0.05,604.135,3.0,494.07046337851904
1888,924.7348689111748,-0.11,913.613,3.0,494.07046337851904
1889,4714.885577090277,-0.02,4713.0,2.0,494.07046337851904
1890,581.442141307017,-0.01,581.384,3.0,494.07046337851904
1891,778.4461983408668,-0.13,765.401,3.0,494.07046337851904
1892,972.3557264678665,-0.03,971.481,3.0,494.07046337851904
1893,747.3841266864173,0.05,745.518,5.0,494.07046337851904
1894,598.5623770722228,-0.02,598.323,3.0,494.07046337851904
1895,1297.9366174490378,-0.03,1296.769,3.0,494.07046337851904
1896,2577.3457321326837,-0.02,2576.315,3.0,494.07046337851904
1897,5.20872051449142e+17,5.76,2031.807,1.0,494.07046337851904
1898,832.3235769299166,-0.12,820.424,2.0,494.07046337851904
1899,599.417,0.0,599.417,2.0,494.07046337851904
1900,706.8048381842639,-0.03,706.169,3.0,494.07046337851904
1901,812.0912050601854,0.01,812.01,3.0,494.07046337851904
1902,2948.035638956337,0.09,2924.253,2.0,494.07046337851904
1903,11919.751142936786,-0.13,11720.0,3.0,494.07046337851904
1904,822.5938631415611,-0.14,806.628,3.0,494.07046337851904
1905,762.6610861924759,-0.03,761.975,4.0,494.07046337851904
1906,890.2850240511284,0.01,890.196,3.0,494.07046337851904
1907,1406.94,0.0,1406.94,3.0,494.07046337851904
1908,762.1055544532796,-0.21,729.227,3.0,494.07046337851904
1909,1020.7002169356414,0.03,1019.782,3.0,494.07046337851904
1910,805.3635513664154,-0.04,804.076,5.0,494.07046337851904
1911,999999999999.0,999999.0,21000.0,-1.0,494.07046337851904
1912,628.371,-0.0,628.371,3.0,494.07046337851904
1913,619.673,-0.0,619.673,3.0,494.07046337851904
1914,1054.4106799303638,-0.02,1053.989,3.0,494.07046337851904
1915,4068.908510763895,-0.17,3953.0,2.0,494.07046337851904
1916,1480.4871717633898,0.06,1475.167,3.0,494.07046337851904
1917,814.1189362208243,-0.16,793.542,3.0,494.07046337851904
1918,565.1338240900726,-0.06,563.103,2.0,494.07046337851904
1919,594.7868671702626,-0.02,594.549,2.0,494.07046337851904
1920,2160.9968303272312,0.04,2157.542,3.0,494.07046337851904
1921,597.605404119476,-0.04,596.65,3.0,494.07046337851904
1922,2007.7767120797419,-0.1,1987.799,3.0,494.07046337851904
1923,1061.022239601577,-0.12,1045.853,2.0,494.07046337851904
1924,749.9826807608014,-0.03,749.308,3.0,494.07046337851904
1925,144211757228414.66,4.95,3293.822,1.0,494.07046337851904
1926,6252.0,-0.0,6252.0,3.0,494.07046337851904
1927,1062.2542401095789,-0.06,1058.437,3.0,494.07046337851904
1928,970.894661299951,-0.44,800.005,3.0,494.07046337851904
1929,628.8623752857485,0.04,627.857,3.0,494.07046337851904
1930,3028.576261708113,-0.18,2932.023,2.0,494.07046337851904
1931,752.5956987514811,-0.07,748.917,3.0,494.07046337851904
1932,1228.46584044192,0.01,1228.343,3.0,494.07046337851904
1933,946.1076137636838,-0.18,915.945,2.0,494.07046337851904
1934,1346.51386074363,-0.12,1327.263,3.0,494.07046337851904
1935,663.2633728720847,0.04,662.203,3.0,494.07046337851904
1936,582.0069503676478,0.08,578.294,3.0,494.07046337851904
1937,594.4507327433789,-0.02,594.213,3.0,494.07046337851904
1938,653.8272872067708,-0.04,652.782,3.0,494.07046337851904
1939,644.1326015168687,0.02,643.875,3.0,494.07046337851904
1940,729.62837012225,-0.03,728.972,3.0,494.07046337851904
1941,667.7740562076808,0.02,667.507,3.0,494.07046337851904
1942,678.3837909909702,0.06,675.946,3.0,494.07046337851904
1943,618.0419875568714,-0.03,617.486,3.0,494.07046337851904
1944,677.5157481873529,0.01,677.448,3.0,494.07046337851904
1945,626.9237193405253,-0.02,626.673,3.0,494.07046337851904
1946,624.197,-0.0,624.197,3.0,494.07046337851904
1947,610.7752612489929,-0.02,610.531,3.0,494.07046337851904
1948,772.0945725107462,0.03,771.4,3.0,494.07046337851904
1949,618.756,-0.0,618.756,3.0,494.07046337851904
